Cercomacroides serva,Least Concern
Cercomacroides tyrannina,Least Concern
Sciaphylax castanea,Least Concern
Sciaphylax hemimelaena,Least Concern
Hypocnemis cantator,Least Concern
Hypocnemis flavescens,Least Concern
Hypocnemis hypoxantha,Least Concern
Hypocnemis ochrogyna,Vulnerable
Hypocnemis peruviana,Least Concern
Hypocnemis rondoni,Least Concern
Hypocnemis striata,Least Concern
Hypocnemis subflava,Least Concern
Drymophila caudata,Least Concern
Drymophila devillei,Least Concern
Drymophila ferruginea,Least Concern
Drymophila genei,Least Concern
Drymophila hellmayri,Near Threatened
Drymophila klagesi,Least Concern
Drymophila malura,Least Concern
Drymophila ochropyga,Least Concern
Drymophila rubricollis,Least Concern
Drymophila squamata,Least Concern
Drymophila striaticeps,Least Concern
Poliocrania exsul,Least Concern
Ampelornis griseiceps,Near Threatened
Sipia berlepschi,Least Concern
Sipia laemosticta,Least Concern
Sipia nigricauda,Least Concern
Sipia palliata,Near Threatened
Myrmoderus eowilsoni,Near Threatened
Myrmoderus ferrugineus,Least Concern
Myrmoderus loricatus,Least Concern
Myrmoderus ruficauda,Endangered
Myrmoderus squamosus,Least Concern
Hypocnemoides maculicauda,Least Concern
Hypocnemoides melanopogon,Least Concern
Hylophylax naevioides,Least Concern
Hylophylax naevius,Least Concern
Hylophylax punctulatus,Least Concern
Sclateria naevia,Least Concern
Myrmelastes brunneiceps,Least Concern
Myrmelastes caurensis,Least Concern
Myrmelastes humaythae,Least Concern
Myrmelastes hyperythrus,Least Concern
Myrmelastes leucostigma,Least Concern
Myrmelastes rufifacies,Least Concern
Myrmelastes saturatus,Least Concern
Myrmelastes schistaceus,Least Concern
Myrmeciza longipes,Least Concern
Rhopornis ardesiacus,Endangered
Myrmoborus leucophrys,Least Concern
Myrmoborus lophotes,Least Concern
Myrmoborus lugubris,Least Concern
Myrmoborus melanurus,Near Threatened
Myrmoborus myotherinus,Least Concern
Pyriglena atra,Endangered
Pyriglena leuconota,Least Concern
Pyriglena leucoptera,Least Concern
Pyriglena maura,Unknown
Pyriglena similis,Unknown
Gymnocichla nudiceps,Least Concern
Akletos goeldii,Least Concern
Akletos melanoceps,Least Concern
Percnostola arenarum,Vulnerable
Percnostola rufifrons,Least Concern
Hafferia fortis,Least Concern
Hafferia immaculata,Least Concern
Hafferia zeledoni,Least Concern
Cryptopezus nattereri,Least Concern
Grallaricula cucullata,Near Threatened
Grallaricula cumanensis,Vulnerable
Grallaricula ferrugineipectus,Least Concern
Grallaricula flavirostris,Least Concern
Grallaricula leymebambae,Least Concern
Grallaricula lineifrons,Least Concern
Grallaricula loricata,Near Threatened
Grallaricula nana,Least Concern
Grallaricula ochraceifrons,Vulnerable
Grallaricula peruviana,Near Threatened
Hylopezus auricularis,Vulnerable
Hylopezus macularius,Least Concern
Hylopezus ochroleucus,Least Concern
Hylopezus paraensis,Unknown
Hylopezus perspicillatus,Least Concern
Hylopezus whittakeri,Unknown
Myrmothera berlepschi,Least Concern
Myrmothera campanisona,Least Concern
Myrmothera dives,Least Concern
Myrmothera fulviventris,Least Concern
Myrmothera simplex,Least Concern
Myrmothera subcanescens,Least Concern
Grallaria albigula,Least Concern
Grallaria alleni,Vulnerable
Grallaria alticola,Least Concern
Grallaria alvarezi,Unknown
Grallaria andicolus,Least Concern
Grallaria atuensis,Least Concern
Grallaria ayacuchensis,Unknown
Grallaria bangsi,Vulnerable
Grallaria blakei,Least Concern
Grallaria cajamarcae,Unknown
Grallaria capitalis,Least Concern
Grallaria carrikeri,Least Concern
Grallaria centralis,Unknown
Grallaria chthonia,Critically Endangered
Grallaria cochabambae,Unknown
Grallaria dignissima,Least Concern
Grallaria eludens,Least Concern
Grallaria erythroleuca,Least Concern
Grallaria erythrotis,Least Concern
Grallaria excelsa,Near Threatened
Grallaria flavotincta,Least Concern
Grallaria gigantea,Vulnerable
Grallaria gravesi,Unknown
Grallaria griseonucha,Least Concern
Grallaria guatimalensis,Least Concern
Grallaria haplonota,Least Concern
Grallaria hypoleuca,Least Concern
Grallaria kaestneri,Endangered
Grallaria milleri,Vulnerable
Grallaria nuchalis,Least Concern
Grallaria obscura,Unknown
Grallaria occabambae,Unknown
Grallaria oneilli,Unknown
Grallaria przewalskii,Least Concern
Grallaria quitensis,Least Concern
Grallaria ridgelyi,Endangered
Grallaria ruficapilla,Least Concern
Grallaria rufocinerea,Least Concern
Grallaria rufula,Least Concern
Grallaria saltuensis,Near Threatened
Grallaria saturata,Unknown
Grallaria sinaensis,Unknown
Grallaria spatiator,Unknown
Grallaria squamigera,Least Concern
Grallaria urraoensis,Unknown
Grallaria varia,Least Concern
Grallaria watkinsi,Near Threatened
Scelorchilus albicollis,Least Concern
Scelorchilus rubecula,Least Concern
Pteroptochos castaneus,Least Concern
Pteroptochos megapodius,Least Concern
Pteroptochos tarnii,Least Concern
Psilorhamphus guttatus,Least Concern
Liosceles thoracicus,Least Concern
Acropternis orthonyx,Least Concern
Teledromas fuscus,Least Concern
Rhinocrypta lanceolata,Least Concern
Merulaxis ater,Least Concern
Merulaxis stresemanni,Critically Endangered
Eleoscytalopus indigoticus,Least Concern
Eleoscytalopus psychopompus,Endangered
Myornis senilis,Least Concern
Eugralla paradoxa,Least Concern
Scytalopus acutirostris,Least Concern
Scytalopus affinis,Least Concern
Scytalopus altirostris,Least Concern
Scytalopus alvarezlopezi,Near Threatened
Scytalopus androstictus,Unknown
Scytalopus argentifrons,Least Concern
Scytalopus atratus,Least Concern
Scytalopus bolivianus,Least Concern
Scytalopus canus,Near Threatened
Scytalopus caracae,Least Concern
Scytalopus chocoensis,Least Concern
Scytalopus diamantinensis,Endangered
Scytalopus femoralis,Least Concern
Scytalopus frankeae,Unknown
Scytalopus fuscus,Least Concern
Scytalopus gettyae,Near Threatened
Scytalopus gonzagai,Endangered
Scytalopus griseicollis,Least Concern
Scytalopus intermedius,Unknown
Scytalopus iraiensis,Vulnerable
Scytalopus krabbei,Unknown
Scytalopus latebricola,Near Threatened
Scytalopus latrans,Least Concern
Scytalopus macropus,Least Concern
Scytalopus magellanicus,Least Concern
Scytalopus meridanus,Least Concern
Scytalopus micropterus,Least Concern
Scytalopus novacapitalis,Endangered
Scytalopus opacus,Least Concern
Scytalopus pachecoi,Least Concern
Scytalopus panamensis,Near Threatened
Scytalopus parkeri,Least Concern
Scytalopus parvirostris,Least Concern
Scytalopus perijanus,Near Threatened
Scytalopus petrophilus,Least Concern
Scytalopus robbinsi,Endangered
Scytalopus rodriguezi,Endangered
Scytalopus sanctaemartae,Near Threatened
Scytalopus schulenbergi,Least Concern
Scytalopus simonsi,Least Concern
Scytalopus speluncae,Least Concern
Scytalopus spillmanni,Least Concern
Scytalopus stilesi,Least Concern
Scytalopus superciliaris,Least Concern
Scytalopus unicolor,Near Threatened
Scytalopus urubambae,Least Concern
Scytalopus vicinior,Least Concern
Scytalopus whitneyi,Unknown
Scytalopus zimmeri,Least Concern
Chamaeza campanisona,Least Concern
Chamaeza meruloides,Least Concern
Chamaeza mollissima,Least Concern
Chamaeza nobilis,Least Concern
Chamaeza ruficauda,Least Concern
Chamaeza turdina,Least Concern
Formicarius analis,Least Concern
Formicarius colma,Least Concern
Formicarius moniliger,Least Concern
Formicarius nigricapillus,Least Concern
Formicarius rufifrons,Least Concern
Formicarius rufipectus,Least Concern
Sclerurus albigularis,Least Concern
Sclerurus caudacutus,Least Concern
Sclerurus guatemalensis,Least Concern
Sclerurus mexicanus,Least Concern
Sclerurus obscurior,Unknown
Sclerurus rufigularis,Least Concern
Sclerurus scansor,Least Concern
Geositta antarctica,Least Concern
Geositta crassirostris,Least Concern
Geositta cunicularia,Least Concern
Geositta isabellina,Least Concern
Geositta maritima,Least Concern
Geositta peruviana,Least Concern
Geositta poeciloptera,Vulnerable
Geositta punensis,Least Concern
Geositta rufipennis,Least Concern
Geositta saxicolina,Least Concern
Geositta tenuirostris,Least Concern
Glyphorynchus spirurus,Least Concern
Certhiasomus stictolaemus,Least Concern
Sittasomus griseicapillus,Least Concern
Deconychura longicauda,Least Concern
Deconychura pallida,Least Concern
Deconychura typica,Least Concern
Dendrocincla anabatina,Least Concern
Dendrocincla fuliginosa,Least Concern
Dendrocincla homochroa,Least Concern
Dendrocincla merula,Least Concern
Dendrocincla turdina,Least Concern
Dendrocincla tyrannina,Least Concern
Nasica longirostris,Least Concern
Dendrexetastes rufigula,Least Concern
Dendrocolaptes certhia,Least Concern
Dendrocolaptes hoffmannsi,Least Concern
Dendrocolaptes picumnus,Least Concern
Dendrocolaptes platyrostris,Least Concern
Dendrocolaptes sanctithomae,Least Concern
Hylexetastes perrotii,Least Concern
Hylexetastes stresemanni,Least Concern
Hylexetastes uniformis,Vulnerable
Xiphocolaptes albicollis,Least Concern
Xiphocolaptes falcirostris,Vulnerable
Xiphocolaptes major,Least Concern
Xiphocolaptes promeropirhynchus,Least Concern
Xiphorhynchus atlanticus,Vulnerable
Xiphorhynchus elegans,Least Concern
Xiphorhynchus erythropygius,Least Concern
Xiphorhynchus flavigaster,Least Concern
Xiphorhynchus fuscus,Least Concern
Xiphorhynchus guttatus,Least Concern
Xiphorhynchus lachrymosus,Least Concern
Xiphorhynchus obsoletus,Least Concern
Xiphorhynchus ocellatus,Least Concern
Xiphorhynchus pardalotus,Least Concern
Xiphorhynchus spixii,Least Concern
Xiphorhynchus susurrans,Least Concern
Xiphorhynchus triangularis,Least Concern
Dendroplex kienerii,Least Concern
Dendroplex picus,Least Concern
Campylorhamphus falcularius,Least Concern
Campylorhamphus multostriatus,Near Threatened
Campylorhamphus probatus,Least Concern
Campylorhamphus procurvoides,Least Concern
Campylorhamphus pusillus,Least Concern
Campylorhamphus trochilirostris,Least Concern
Drymornis bridgesii,Least Concern
Drymotoxeres pucheranii,Least Concern
Lepidocolaptes affinis,Least Concern
Lepidocolaptes albolineatus,Least Concern
Lepidocolaptes angustirostris,Least Concern
Lepidocolaptes duidae,Least Concern
Lepidocolaptes falcinellus,Least Concern
Lepidocolaptes fatimalimae,Least Concern
Lepidocolaptes fuscicapillus,Least Concern
Lepidocolaptes lacrymiger,Least Concern
Lepidocolaptes leucogaster,Least Concern
Lepidocolaptes souleyetii,Least Concern
Lepidocolaptes squamatus,Least Concern
Xenops genibarbis,Least Concern
Xenops mexicanus,Unknown
Xenops minutus,Least Concern
Xenops rutilans,Least Concern
Xenops tenuirostris,Least Concern
Berlepschia rikeri,Least Concern
Microxenops milleri,Least Concern
Pygarrhichas albogularis,Least Concern
Ochetorhynchus andaecola,Least Concern
Ochetorhynchus melanurus,Least Concern
Ochetorhynchus phoenicurus,Least Concern
Ochetorhynchus ruficaudus,Least Concern
Premnoplex brunnescens,Least Concern
Premnoplex tatei,Endangered
Margarornis bellulus,Near Threatened
Margarornis rubiginosus,Least Concern
Margarornis squamiger,Least Concern
Margarornis stellatus,Least Concern
Cichlocolaptes leucophrus,Least Concern
Cichlocolaptes mazarbarnetti,Extinct
Heliobletus contaminatus,Least Concern
Philydor atricapillus,Least Concern
Philydor novaesi,Extinct
Philydor pyrrhodes,Least Concern
Anabazenops dorsalis,Least Concern
Anabazenops fuscus,Least Concern
Neophilydor erythrocercum,Least Concern
Neophilydor fuscipenne,Least Concern
Megaxenops parnaguae,Least Concern
Anabacerthia amaurotis,Near Threatened
Anabacerthia lichtensteini,Least Concern
Anabacerthia ruficaudata,Least Concern
Anabacerthia striaticollis,Least Concern
Anabacerthia variegaticeps,Least Concern
Syndactyla dimidiata,Least Concern
Syndactyla guttulata,Least Concern
Syndactyla roraimae,Least Concern
Syndactyla ruficollis,Least Concern
Syndactyla rufosuperciliata,Least Concern
Syndactyla striata,Least Concern
Syndactyla subalaris,Least Concern
Syndactyla ucayalae,Least Concern
Ancistrops strigilatus,Least Concern
Dendroma erythroptera,Least Concern
Dendroma rufa,Least Concern
Clibanornis dendrocolaptoides,Least Concern
Clibanornis erythrocephalus,Near Threatened
Clibanornis rectirostris,Least Concern
Clibanornis rubiginosus,Least Concern
Clibanornis rufipectus,Vulnerable
Thripadectes flammulatus,Least Concern
Thripadectes holostictus,Least Concern
Thripadectes ignobilis,Least Concern
Thripadectes melanorhynchus,Least Concern
Thripadectes rufobrunneus,Least Concern
Thripadectes scrutator,Least Concern
Thripadectes virgaticeps,Least Concern
Automolus cervinigularis,Least Concern
Automolus exsertus,Least Concern
Automolus infuscatus,Least Concern
Automolus lammi,Endangered
Automolus leucophthalmus,Least Concern
Automolus melanopezus,Least Concern
Automolus ochrolaemus,Least Concern
Automolus paraensis,Least Concern
Automolus rufipileatus,Least Concern
Automolus subulatus,Least Concern
Automolus virgatus,Least Concern
Tarphonomus certhioides,Least Concern
Tarphonomus harterti,Least Concern
Premnornis guttuliger,Least Concern
Pseudocolaptes boissonneautii,Least Concern
Pseudocolaptes johnsoni,Least Concern
Pseudocolaptes lawrencii,Least Concern
Lochmias nematura,Least Concern
Limnornis curvirostris,Least Concern
Phleocryptes melanops,Least Concern
Furnarius cinnamomeus,Least Concern
Furnarius cristatus,Least Concern
Furnarius figulus,Least Concern
Furnarius leucopus,Least Concern
Furnarius longirostris,Least Concern
Furnarius minor,Least Concern
Furnarius rufus,Least Concern
Furnarius torridus,Least Concern
Geocerthia serrana,Least Concern
Upucerthia albigula,Least Concern
Upucerthia dumetaria,Least Concern
Upucerthia saturatior,Least Concern
Upucerthia validirostris,Least Concern
Cinclodes albidiventris,Least Concern
Cinclodes albiventris,Least Concern
Cinclodes antarcticus,Near Threatened
Cinclodes aricomae,Critically Endangered
Cinclodes atacamensis,Least Concern
Cinclodes comechingonus,Least Concern
Cinclodes excelsior,Least Concern
Cinclodes fuscus,Least Concern
Cinclodes nigrofumosus,Least Concern
Cinclodes olrogi,Least Concern
Cinclodes oustaleti,Least Concern
Cinclodes pabsti,Near Threatened
Cinclodes palliatus,Critically Endangered
Cinclodes patagonicus,Least Concern
Cinclodes taczanowskii,Least Concern
Aphrastura masafuerae,Critically Endangered
Aphrastura spinicauda,Least Concern
Sylviorthorhynchus desmurii,Least Concern
Sylviorthorhynchus yanacensis,Least Concern
Leptasthenura aegithaloides,Least Concern
Leptasthenura andicola,Least Concern
Leptasthenura fuliginiceps,Least Concern
Leptasthenura pileata,Least Concern
Leptasthenura platensis,Least Concern
Leptasthenura setaria,Least Concern
Leptasthenura striata,Least Concern
Leptasthenura striolata,Least Concern
Leptasthenura xenothorax,Near Threatened
Anumbius annumbi,Least Concern
Coryphistera alaudina,Least Concern
Phacellodomus dorsalis,Near Threatened
Phacellodomus erythrophthalmus,Least Concern
Phacellodomus ferrugineigula,Least Concern
Phacellodomus inornatus,Least Concern
Phacellodomus maculipectus,Least Concern
Phacellodomus ruber,Least Concern
Phacellodomus rufifrons,Least Concern
Phacellodomus sibilatrix,Least Concern
Phacellodomus striaticeps,Least Concern
Phacellodomus striaticollis,Least Concern
Hellmayrea gularis,Least Concern
Asthenes anthoides,Least Concern
Asthenes arequipae,Least Concern
Asthenes ayacuchensis,Least Concern
Asthenes baeri,Least Concern
Asthenes berlepschi,Near Threatened
Asthenes coryi,Least Concern
Asthenes dorbignyi,Least Concern
Asthenes flammulata,Least Concern
Asthenes fuliginosa,Least Concern
Asthenes griseomurina,Least Concern
Asthenes harterti,Least Concern
Asthenes helleri,Least Concern
Asthenes heterura,Least Concern
Asthenes huancavelicae,Least Concern
Asthenes hudsoni,Near Threatened
Asthenes humilis,Least Concern
Asthenes luizae,Near Threatened
Asthenes maculicauda,Least Concern
Asthenes modesta,Least Concern
Asthenes moreirae,Least Concern
Asthenes ottonis,Least Concern
Asthenes palpebralis,Least Concern
Asthenes perijana,Endangered
Asthenes pudibunda,Least Concern
Asthenes pyrrholeuca,Least Concern
Asthenes urubambensis,Near Threatened
Asthenes vilcabambae,Least Concern
Asthenes virgata,Least Concern
Asthenes wyatti,Least Concern
Spartonoica maluroides,Least Concern
Pseudoseisura cristata,Least Concern
Pseudoseisura gutturalis,Least Concern
Pseudoseisura lophotes,Least Concern
Pseudoseisura unirufa,Least Concern
Acrobatornis fonsecai,Vulnerable
Metopothrix aurantiaca,Least Concern
Xenerpestes minlosi,Least Concern
Xenerpestes singularis,Least Concern
Siptornis striaticollis,Least Concern
Roraimia adusta,Least Concern
Thripophaga amacurensis,Vulnerable
Thripophaga cherriei,Vulnerable
Thripophaga fusciceps,Least Concern
Thripophaga gutturata,Least Concern
Thripophaga macroura,Vulnerable
Limnoctites rectirostris,Near Threatened
Limnoctites sulphuriferus,Least Concern
Cranioleuca albicapilla,Least Concern
Cranioleuca albiceps,Least Concern
Cranioleuca antisiensis,Least Concern
Cranioleuca berlepschi,Near Threatened
Cranioleuca curtata,Least Concern
Cranioleuca demissa,Least Concern
Cranioleuca dissita,Least Concern
Cranioleuca erythrops,Least Concern
Cranioleuca hellmayri,Least Concern
Cranioleuca henricae,Vulnerable
Cranioleuca marcapatae,Least Concern
Cranioleuca muelleri,Least Concern
Cranioleuca obsoleta,Least Concern
Cranioleuca pallida,Least Concern
Cranioleuca pyrrhophia,Least Concern
Cranioleuca semicinerea,Least Concern
Cranioleuca subcristata,Least Concern
Cranioleuca vulpecula,Least Concern
Cranioleuca vulpina,Least Concern
Cranioleuca weskei,Least Concern
Pseudasthenes cactorum,Least Concern
Pseudasthenes humicola,Least Concern
Pseudasthenes patagonica,Least Concern
Pseudasthenes steinbachi,Least Concern
Mazaria propinqua,Least Concern
Schoeniophylax phryganophilus,Least Concern
Certhiaxis cinnamomeus,Least Concern
Certhiaxis mustelinus,Least Concern
Synallaxis albescens,Least Concern
Synallaxis albigularis,Least Concern
Synallaxis albilora,Least Concern
Synallaxis azarae,Least Concern
Synallaxis beverlyae,Near Threatened
Synallaxis brachyura,Least Concern
Synallaxis cabanisi,Least Concern
Synallaxis candei,Least Concern
Synallaxis castanea,Least Concern
Synallaxis cherriei,Least Concern
Synallaxis chinchipensis,Least Concern
Synallaxis cinerascens,Least Concern
Synallaxis cinerea,Near Threatened
Synallaxis cinnamomea,Least Concern
Synallaxis courseni,Near Threatened
Synallaxis erythrothorax,Least Concern
Synallaxis frontalis,Least Concern
Synallaxis fuscorufa,Near Threatened
Synallaxis gujanensis,Least Concern
Synallaxis hellmayri,Least Concern
Synallaxis hypochondriaca,Near Threatened
Synallaxis hypospodia,Least Concern
Synallaxis infuscata,Endangered
Synallaxis kollari,Endangered
Synallaxis macconnelli,Least Concern
Synallaxis maranonica,Critically Endangered
Synallaxis moesta,Least Concern
Synallaxis ruficapilla,Least Concern
Synallaxis rutilans,Least Concern
Synallaxis scutata,Least Concern
Synallaxis simoni,Least Concern
Synallaxis spixi,Least Concern
Synallaxis stictothorax,Least Concern
Synallaxis subpudica,Least Concern
Synallaxis tithys,Vulnerable
Synallaxis unirufa,Least Concern
Synallaxis zimmeri,Vulnerable
Menura alberti,Least Concern
Menura novaehollandiae,Least Concern
Atrichornis clamosus,Endangered
Atrichornis rufescens,Endangered
Cormobates leucophaea,Least Concern
Cormobates placens,Least Concern
Climacteris affinis,Least Concern
Climacteris erythrops,Least Concern
Climacteris melanurus,Least Concern
Climacteris picumnus,Least Concern
Climacteris rufus,Least Concern
Sericulus ardens,Least Concern
Sericulus aureus,Least Concern
Sericulus bakeri,Near Threatened
Sericulus chrysocephalus,Least Concern
Ptilonorhynchus violaceus,Least Concern
Chlamydera cerviniventris,Least Concern
Chlamydera guttata,Least Concern
Chlamydera lauterbachi,Least Concern
Chlamydera maculata,Least Concern
Chlamydera nuchalis,Least Concern
Ailuroedus buccoides,Least Concern
Ailuroedus crassirostris,Least Concern
Ailuroedus geislerorum,Unknown
Ailuroedus maculosus,Unknown
Ailuroedus melanotis,Least Concern
Ailuroedus stonii,Unknown
Scenopoeetes dentirostris,Near Threatened
Prionodura newtoniana,Near Threatened
Amblyornis flavifrons,Least Concern
Amblyornis inornata,Least Concern
Amblyornis macgregoriae,Least Concern
Amblyornis subalaris,Least Concern
Archboldia papuensis,Least Concern
Amytornis ballarae,Vulnerable
Amytornis barbatus,Least Concern
Amytornis dorotheae,Vulnerable
Amytornis goyderi,Least Concern
Amytornis housei,Least Concern
Amytornis merrotsyi,Near Threatened
Amytornis modestus,Least Concern
Amytornis oweni,Unknown
Amytornis purnelli,Least Concern
Amytornis rowleyi,Unknown
Amytornis striatus,Least Concern
Amytornis textilis,Least Concern
Amytornis whitei,Unknown
Amytornis woodwardi,Endangered
Stipiturus malachurus,Least Concern
Stipiturus mallee,Endangered
Stipiturus ruficeps,Least Concern
Sipodotus wallacii,Least Concern
Clytomyias insignis,Least Concern
Chenorhamphus campbelli,Unknown
Chenorhamphus grayi,Least Concern
Malurus alboscapulatus,Least Concern
Malurus amabilis,Least Concern
Malurus assimilis,Least Concern
Malurus coronatus,Least Concern
Malurus cyaneus,Least Concern
Malurus cyanocephalus,Least Concern
Malurus elegans,Least Concern
Malurus lamberti,Least Concern
Malurus leucopterus,Least Concern
Malurus melanocephalus,Least Concern
Malurus pulcherrimus,Least Concern
Malurus splendens,Least Concern
Dasyornis brachypterus,Vulnerable
Dasyornis broadbenti,Least Concern
Dasyornis longirostris,Endangered
Pardalotus punctatus,Least Concern
Pardalotus quadragintus,Endangered
Pardalotus rubricatus,Least Concern
Pardalotus striatus,Least Concern
Oreoscopus gutturalis,Endangered
Pachycare flavogriseum,Least Concern
Gerygone albofrontata,Least Concern
Gerygone chloronota,Least Concern
Gerygone chrysogaster,Least Concern
Gerygone citrina,Least Concern
Gerygone dorsalis,Least Concern
Gerygone flavolateralis,Least Concern
Gerygone fusca,Least Concern
Gerygone hypoxantha,Near Threatened
Gerygone igata,Least Concern
Gerygone inornata,Least Concern
Gerygone insularis,Extinct
Gerygone levigaster,Least Concern
Gerygone magnirostris,Least Concern
Gerygone modesta,Least Concern
Gerygone mouki,Least Concern
Gerygone olivacea,Least Concern
Gerygone palpebrosa,Least Concern
Gerygone ruficollis,Least Concern
Gerygone sulphurea,Least Concern
Gerygone tenebrosa,Least Concern
Acanthornis magna,Least Concern
Aphelocephala leucopsis,Vulnerable
Aphelocephala nigricincta,Least Concern
Aphelocephala pectoralis,Near Threatened
Acanthiza apicalis,Least Concern
Acanthiza chrysorrhoa,Least Concern
Acanthiza cinerea,Least Concern
Acanthiza ewingii,Least Concern
Acanthiza inornata,Least Concern
Acanthiza iredalei,Least Concern
Acanthiza katherina,Vulnerable
Acanthiza lineata,Least Concern
Acanthiza murina,Least Concern
Acanthiza nana,Least Concern
Acanthiza pusilla,Least Concern
Acanthiza reguloides,Least Concern
Acanthiza robustirostris,Least Concern
Acanthiza uropygialis,Least Concern
Smicrornis brevirostris,Least Concern
Pycnoptilus floccosus,Vulnerable
Pyrrholaemus brunneus,Least Concern
Pyrrholaemus sagittatus,Least Concern
Hylacola cauta,Least Concern
Hylacola pyrrhopygia,Least Concern
Calamanthus campestris,Least Concern
Calamanthus fuliginosus,Least Concern
Calamanthus montanellus,Least Concern
Origma murina,Least Concern
Origma robusta,Least Concern
Origma solitaria,Least Concern
Neosericornis citreogularis,Least Concern
Aethomyias arfakianus,Least Concern
Aethomyias nigrorufus,Least Concern
Aethomyias papuensis,Least Concern
Aethomyias perspicillatus,Least Concern
Aethomyias rufescens,Least Concern
Aethomyias spilodera,Least Concern
Sericornis beccarii,Least Concern
Sericornis frontalis,Least Concern
Sericornis humilis,Least Concern
Sericornis keri,Vulnerable
Sericornis maculatus,Unknown
Sericornis magnirostra,Least Concern
Sericornis nouhuysi,Least Concern
Myza celebensis,Least Concern
Myza sarasinorum,Least Concern
Acanthorhynchus superciliosus,Least Concern
Acanthorhynchus tenuirostris,Least Concern
Glycichaera fallax,Least Concern
Melionyx fuscus,Least Concern
Melionyx nouhuysi,Least Concern
Melionyx princeps,Vulnerable
Ptiloprora erythropleura,Least Concern
Ptiloprora guisei,Least Concern
Ptiloprora mayri,Least Concern
Ptiloprora meekiana,Least Concern
Ptiloprora perstriata,Least Concern
Ptiloprora plumbea,Least Concern
Ashbyia lovensis,Least Concern
Epthianura albifrons,Least Concern
Epthianura aurifrons,Least Concern
Epthianura crocea,Least Concern
Epthianura tricolor,Least Concern
Stresemannia bougainvillei,Least Concern
Ramsayornis fasciatus,Least Concern
Ramsayornis modestus,Least Concern
Conopophila albogularis,Least Concern
Conopophila rufogularis,Least Concern
Conopophila whitei,Least Concern
Melilestes megarhynchus,Least Concern
Timeliopsis fulvigula,Least Concern
Timeliopsis griseigula,Least Concern
Macgregoria pulchra,Vulnerable
Melipotes ater,Least Concern
Melipotes carolae,Least Concern
Melipotes fumigatus,Least Concern
Melipotes gymnops,Least Concern
Gliciphila melanops,Least Concern
Gliciphila notabilis,Unknown
Gliciphila undulata,Unknown
Prosthemadera novaeseelandiae,Least Concern
Anthornis melanocephala,Extinct
Anthornis melanura,Least Concern
Certhionyx variegatus,Least Concern
Pycnopygius cinereus,Least Concern
Pycnopygius ixoides,Least Concern
Pycnopygius stictocephalus,Least Concern
Sugomel nigrum,Least Concern
Melitograis gilolensis,Least Concern
Vosea whitemanensis,Near Threatened
Myzomela adolphinae,Least Concern
Myzomela albigula,Data Deficient
Myzomela batjanensis,Vulnerable
Myzomela blasii,Least Concern
Myzomela boiei,Least Concern
Myzomela caledonica,Least Concern
Myzomela cardinalis,Least Concern
Myzomela chermesina,Vulnerable
Myzomela chloroptera,Least Concern
Myzomela cineracea,Least Concern
Myzomela cruentata,Least Concern
Myzomela dammermani,Least Concern
Myzomela eichhorni,Least Concern
Myzomela eques,Least Concern
Myzomela erythrina,Least Concern
Myzomela erythrocephala,Least Concern
Myzomela erythromelas,Least Concern
Myzomela irianawidodoae,Unknown
Myzomela jugularis,Least Concern
Myzomela kuehni,Least Concern
Myzomela lafargei,Least Concern
Myzomela longirostris,Least Concern
Myzomela malaitae,Near Threatened
Myzomela melanocephala,Least Concern
Myzomela nigrita,Least Concern
Myzomela nigriventris,Unknown
Myzomela obscura,Least Concern
Myzomela pammelaena,Least Concern
Myzomela prawiradilagae,Vulnerable
Myzomela pulchella,Least Concern
Myzomela rosenbergii,Least Concern
Myzomela rubratra,Least Concern
Myzomela rubrobrunnea,Least Concern
Myzomela rubrotincta,Least Concern
Myzomela sanguinolenta,Least Concern
Myzomela sclateri,Least Concern
Myzomela simplex,Least Concern
Myzomela tristrami,Least Concern
Myzomela vulnerata,Least Concern
Myzomela wahe,Unknown
Myzomela wakoloensis,Least Concern
Gymnomyza aubryana,Critically Endangered
Gymnomyza brunneirostris,Least Concern
Gymnomyza samoensis,Endangered
Gymnomyza viridis,Least Concern
Plectorhyncha lanceolata,Least Concern
Grantiella picta,Least Concern
Xanthotis flaviventer,Least Concern
Xanthotis macleayanus,Least Concern
Xanthotis polygrammus,Least Concern
Philemon albitorques,Least Concern
Philemon argenticeps,Least Concern
Philemon brassi,Least Concern
Philemon buceroides,Least Concern
Philemon citreogularis,Least Concern
Philemon cockerelli,Least Concern
Philemon corniculatus,Least Concern
Philemon diemenensis,Least Concern
Philemon eichhorni,Least Concern
Philemon fuscicapillus,Near Threatened
Philemon inornatus,Least Concern
Philemon kisserensis,Least Concern
Philemon meyeri,Least Concern
Philemon moluccensis,Least Concern
Philemon plumigenis,Least Concern
Philemon subcorniculatus,Least Concern
Meliarchus sclateri,Least Concern
Guadalcanaria inexpectata,Least Concern
Meliphacator provocator,Least Concern
Foulehaio carunculatus,Least Concern
Foulehaio procerior,Least Concern
Foulehaio taviunensis,Least Concern
Trichodere cockerelli,Least Concern
Phylidonyris niger,Least Concern
Phylidonyris novaehollandiae,Least Concern
Phylidonyris pyrrhopterus,Least Concern
Cissomela pectoralis,Least Concern
Lichmera alboauricularis,Least Concern
Lichmera argentauris,Least Concern
Lichmera deningeri,Least Concern
Lichmera flavicans,Least Concern
Lichmera incana,Least Concern
Lichmera indistincta,Least Concern
