Pyrrhura orcesi,0,
Pyrrhura perlata,0,
Pyrrhura pfrimeri,0,
Pyrrhura picta,0,
Pyrrhura rhodocephala,0,
Pyrrhura roseifrons,0,
Pyrrhura rupicola,0,
Pyrrhura viridicata,0,
Enicognathus ferrugineus,0,
Enicognathus leptorhynchus,0,
Cyanoliseus patagonus,0,
Anodorhynchus glaucus,0,
Anodorhynchus hyacinthinus,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园;2019-8-19 新加坡裕廊飞禽公园
Anodorhynchus leari,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Rhynchopsitta pachyrhyncha,0,
Rhynchopsitta terrisi,0,
Eupsittula aurea,0,
Eupsittula cactorum,0,
Eupsittula canicularis,2,3-25 Cerro Lodge 23.46%;3-25 Tarcoles--Tour en Bote 24.71%;3-26 PN Carara-Entrada principal 6.93%
Eupsittula nana,2,3-19 Donde Cope 6.01%;3-19 Tirimbina Rainforest 35.90%;3-20 Estacion Biologica La Selva 24.27%
Eupsittula pertinax,0,
Conuropsis carolinensis,0,
Aratinga auricapillus,1,2个亚种;-----------------------------------------------------;2018-5-26 北京动物园(aurifrons)
Aratinga jandaya,0,
Aratinga maculata,0,
Aratinga nenday,1,单型种(全);-----------------------------------------------------;2019-11-1 厦门中山动物园
Aratinga solstitialis,1,单型种(全);-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园;2019-8-19 新加坡裕廊飞禽公园
Aratinga weddellii,0,
Cyanopsitta spixii,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Orthopsittaca manilatus,1,单型种(全);-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园;2019-8-19 新加坡裕廊飞禽公园
Primolius auricollis,0,
Primolius couloni,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Primolius maracana,0,
Ara ambiguus,0,
Ara ararauna,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园
Ara chloropterus,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园;2019-8-19 新加坡裕廊飞禽公园
Ara glaucogularis,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Ara macao,1,2个亚种;-----------------------------------------------------;2018-4-8 湖南长沙动物园;2019-8-19 新加坡裕廊飞禽公园
Ara militaris,1,3个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Ara rubrogenys,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Ara severus,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Ara tricolor,0,最少共有19件标本，存于特灵自然历史博物馆、巴黎自然历史博物馆、瑞典自然历史博物馆、史密森尼博物馆和柏林自然历史博物馆等
Leptosittaca branickii,0,
Ognorhynchus icterotis,0,
Guaruba guarouba,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Diopsittaca nobilis,1,3个亚种;-----------------------------------------------------;2018-5-26 北京动物园(nobilis);2019-8-19 新加坡裕廊飞禽公园 (cumanensis)
Thectocercus acuticaudatus,1,5个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(acuticaudatus)
Psittacara brevipes,0,
Psittacara chloropterus,0,
Psittacara erythrogenys,0,
Psittacara euops,0,Najasa;zapata swamp
Psittacara finschi,2,3-18 Hotel Bougainvillea 43.78%;3-19 Donde Cope 6.00%;3-19 Tirimbina Rainforest 27.36%;3-20 Estacion Biologica La Selva 8.19%;3-21 Arenal Observatory Lodge 2.24%;3-25 Cerro Lodge 3.30%;3-25 Tarcoles--Tour en Bote 4.47%
Psittacara frontatus,0,
Psittacara holochlorus,0,
Psittacara leucophthalmus,0,
Psittacara maugei,0,
Psittacara mitratus,0,
Psittacara rubritorquis,0,
Psittacara strenuus,0,
Psittacara wagleri,0,
Psittrichas fulgidus,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Mascarinus mascarinus,0,
Coracopsis barklyi,0,
Coracopsis nigra,0,
Coracopsis sibilans,0,
Coracopsis vasa,0,
Micropsitta bruijnii,0,
Micropsitta finschii,0,
Micropsitta geelvinkiana,0,
Micropsitta keiensis,0,
Micropsitta meeki,0,
Micropsitta pusio,0,
Polytelis alexandrae,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园
Polytelis anthopeplus,1,2个亚种;-----------------------------------------------------;2018-5-26 北京动物园
Polytelis swainsonii,0,
Alisterus amboinensis,0,
Alisterus chloropterus,0,
Alisterus scapularis,0,
Aprosmictus erythropterus,1,2个亚种;-----------------------------------------------------;2018-5-26 北京动物园(erythropterus);
Aprosmictus jonquillaceus,0,
Prioniturus discurus,0,
Prioniturus flavicans,0,
Prioniturus luconensis,0,
Prioniturus mada,0,
Prioniturus mindorensis,0,
Prioniturus montanus,0,
Prioniturus platenae,0,
Prioniturus platurus,0,
Prioniturus verticalis,0,
Prioniturus waterstradti,0,
Eclectus cornelia,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Eclectus infectus,0,
Eclectus polychloros,1,3个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(solomonensis)
Eclectus riedeli,0,
Eclectus roratus,1,3个亚种;-----------------------------------------------------;2018-11-25 上海动物园(vosmaeri)
Geoffroyus geoffroyi,0,
Geoffroyus heteroclitus,0,
Geoffroyus simplex,0,
Psittinus abbotti,0,
Psittinus cyanurus,1,2个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Tanygnathus everetti,0,
Tanygnathus gramineus,0,
Tanygnathus lucionensis,0,
Tanygnathus megalorynchos,0,
Tanygnathus sumatranus,0,
Psittacula alexandri,1,8个亚种;-----------------------------------------------------;2019-8-21 新加坡巴西立公园(引进种)
Psittacula bensoni,0,
Psittacula calthrapae,0,
Psittacula caniceps,0,
Psittacula columboides,0,
Psittacula cyanocephala,0,
Psittacula derbiana,1,单型种(全);-----------------------------------------------------;2020-7-25 拉萨布达拉宫广场
Psittacula eques,0,
Psittacula eupatria,1,5个亚种;-----------------------------------------------------;2018-3-18 福州动物园
Psittacula exsul,0,
Psittacula finschii,0,
Psittacula himalayana,0,
Psittacula krameri,1,4个亚种;-----------------------------------------------------;2019-5-7 香港塱原(引进种)
Psittacula longicauda,0,
Psittacula roseata,0,
Psittacula wardi,0,
Psittacella brehmii,0,
Psittacella madaraszi,0,
Psittacella modesta,0,
Psittacella picta,0,
Psephotus haematonotus,0,
Northiella haematogaster,0,
Northiella narethae,0,
Psephotellus chrysopterygius,0,
Psephotellus dissimilis,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Psephotellus pulcherrimus,0,
Psephotellus varius,0,
Purpureicephalus spurius,0,
Platycercus adscitus,0,
Platycercus caledonicus,0,
Platycercus elegans,1,7个亚种;-----------------------------------------------------;2020-11-22 北京动物园
Platycercus eximius,1,3个亚种;-----------------------------------------------------;2018-11-25 上海动物园
Platycercus icterotis,0,
Platycercus venustus,0,
Barnardius zonarius,0,
Lathamus discolor,0,
Prosopeia personata,0,
Prosopeia splendens,0,
Prosopeia tabuensis,0,
Eunymphicus cornutus,0,
Eunymphicus uvaeensis,0,
Cyanoramphus auriceps,0,
Cyanoramphus cookii,0,
Cyanoramphus erythrotis,0,
Cyanoramphus forbesi,0,
Cyanoramphus hochstetteri,0,
Cyanoramphus malherbi,0,
Cyanoramphus novaezelandiae,1,3个亚种;-----------------------------------------------------;2019-1-14 新西兰奥克兰动物园
Cyanoramphus saisseti,0,
Cyanoramphus subflavescens,0,
Cyanoramphus ulietanus,0,
Cyanoramphus unicolor,0,
Cyanoramphus zealandicus,0,
Pezoporus flaviventris,0,
Pezoporus occidentalis,0,
Pezoporus wallicus,0,
Neopsephotus bourkii,0,
Neophema chrysogaster,0,
Neophema chrysostoma,0,
Neophema elegans,0,
Neophema petrophila,0,
Neophema pulchella,0,
Neophema splendida,0,
Oreopsittacus arfaki,0,
Charminetta wilhelminae,0,
Hypocharmosyna placentis,0,
Hypocharmosyna rubronotata,0,
Charmosynopsis pulchella,0,
Charmosynopsis toxopei,0,
Synorhacma multistriata,0,
Charmosyna josefinae,0,
Charmosyna papou,0,
Charmosyna stellae,0,
Charmosynoides margarethae,0,
Vini amabilis,0,
Vini australis,0,
Vini diadema,0,
Vini kuhlii,0,
Vini meeki,0,
Vini palmarum,0,
Vini peruviana,0,
Vini rubrigularis,0,
Vini solitaria,0,
Vini stepheni,0,
Vini ultramarina,0,
Neopsittacus musschenbroekii,0,
Neopsittacus pullicauda,0,
Lorius albidinucha,0,
Lorius chlorocercus,1,单型种(全);-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园;2019-8-19 新加坡裕廊飞禽公园
Lorius domicella,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Lorius garrulus,1,3个亚种;-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园
Lorius hypoinochrous,0,
Lorius lory,1,7个亚种;-----------------------------------------------------;2018-5-26 北京动物园
Psitteuteles versicolor,0,
Parvipsitta porphyrocephala,0,
Parvipsitta pusilla,0,
Pseudeos cardinalis,0,
Pseudeos fuscata,0,
Chalcopsitta atra,0,
Chalcopsitta duivenbodei,0,
Chalcopsitta scintillata,1,3个亚种;-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园
Glossoptilus goldiei,0,
Glossopsitta concinna,0,
Saudareos flavoviridis,0,
Saudareos iris,1,2个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(wetterensis)
Saudareos johnstoniae,0,
Saudareos meyeri,0,
Saudareos ornata,0,
Eos bornea,1,2个亚种;-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园;2019-8-19 新加坡裕廊飞禽公园
Eos cyanogenia,0,
Eos histrio,0,
Eos reticulata,0,
Eos semilarvata,0,
Eos squamata,0,
Trichoglossus capistratus,0,
Trichoglossus chlorolepidotus,0,
Trichoglossus euteles,0,
Trichoglossus forsteni,0,
Trichoglossus haematodus,1,8个亚种;-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园;2019-8-19 新加坡裕廊飞禽公园
Trichoglossus moluccanus,1,2个亚种;-----------------------------------------------------;2018-3-18 福州动物园;2019-8-19 新加坡裕廊飞禽公园
Trichoglossus rosenbergii,0,
Trichoglossus rubiginosus,0,
Trichoglossus rubritorquis,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Trichoglossus weberi,0,
Melopsittacus undulatus,1,单型种(全);-----------------------------------------------------;2018-9-29 广州长隆飞鸟乐园
Psittaculirostris desmarestii,0,
Psittaculirostris edwardsii,0,
Psittaculirostris salvadorii,0,
Cyclopsitta diophthalma,0,
Cyclopsitta gulielmitertii,0,
Cyclopsitta melanogenia,0,
Cyclopsitta nigrifrons,0,
Bolbopsittacus lunulatus,0,
Loriculus amabilis,0,
Loriculus aurantiifrons,0,
Loriculus beryllinus,0,
Loriculus bonapartei,0,
Loriculus camiguinensis,0,
Loriculus catamene,0,
Loriculus exilis,0,
Loriculus flosculus,0,
Loriculus galgulus,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Loriculus philippensis,0,
Loriculus pusillus,0,
Loriculus sclateri,0,
Loriculus stigmatus,0,
Loriculus tener,0,
Loriculus vernalis,0,
Agapornis canus,0,
Agapornis fischeri,1,单型种(全);-----------------------------------------------------;2017-12-23 厦门中山动物园
Agapornis lilianae,0,
Agapornis nigrigenis,1,单型种(全);-----------------------------------------------------;2018-5-26 北京动物园
Agapornis personatus,1,单型种(全);-----------------------------------------------------;2019-1-14 新西兰奥克兰动物园
Agapornis pullarius,0,
Agapornis roseicollis,1,2个亚种;-----------------------------------------------------;2018-11-25 上海动物园
Agapornis swindernianus,0,
Agapornis taranta,0,
Lophopsittacus mauritianus,0,
Necropsittacus rodricanus,0,
Acanthisitta chloris,1,2个亚种;-----------------------------------------------------;2019-1-29 新西兰库克雪山Sealey Tarns步道(chloris)
Xenicus gilviventris,0,
Xenicus longipes,0,
Traversia lyalli,0,
Sapayoa aenigma,0,
Philepitta castanea,0,
Philepitta schlegeli,0,
Neodrepanis coruscans,0,
Neodrepanis hypoxantha,0,
Pseudocalyptomena graueri,0,
Psarisomus dalhousiae,1,5个亚种;-----------------------------------------------------;2019-5-7 香港公园尤德观鸟园
Corydon sumatranus,0,
Sarcophanops samarensis,0,
Sarcophanops steerii,0,
Serilophus lunatus,0,
Serilophus rubropygius,0,
Cymbirhynchus macrorhynchos,0,
Eurylaimus javanicus,0,
Eurylaimus ochromalus,0,
Smithornis capensis,0,
Smithornis rufolateralis,0,
Smithornis sharpei,0,
Calyptomena hosii,0,
Calyptomena viridis,1,3个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Calyptomena whiteheadi,0,
Hydrornis baudii,0,
Hydrornis caeruleus,0,
Hydrornis cyaneus,0,
Hydrornis elliotii,0,
Hydrornis guajanus,0,
Hydrornis gurneyi,0,
Hydrornis irena,0,
Hydrornis nipalensis,0,
Hydrornis oatesi,0,
Hydrornis phayrei,0,
Hydrornis schneideri,0,
Hydrornis schwaneri,0,
Hydrornis soror,0,
Erythropitta arquata,0,
Erythropitta caeruleitorques,0,
Erythropitta celebensis,0,
Erythropitta dohertyi,0,
Erythropitta erythrogaster,0,
Erythropitta granatina,0,
Erythropitta kochi,0,
Erythropitta macklotii,0,
Erythropitta meeki,0,
Erythropitta novaehibernicae,0,
Erythropitta palliceps,0,
Erythropitta rubrinucha,0,
Erythropitta rufiventris,0,
Erythropitta ussheri,0,
Erythropitta venusta,0,
Pitta anerythra,0,
Pitta angolensis,0,
Pitta brachyura,0,
Pitta concinna,0,
Pitta elegans,0,
Pitta iris,0,
Pitta maxima,0,
Pitta megarhyncha,0,
Pitta moluccensis,1,单型种(全);-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园
Pitta nympha,0,
Pitta reichenowi,0,
Pitta sordida,1,12个亚种;-----------------------------------------------------;2019-8-19 新加坡裕廊飞禽公园(cucullata)
Pitta steerii,0,
Pitta superba,0,
Pitta versicolor,0,
Pitta vigorsii,0,
Sclerurus albigularis,2,3-24 Curi-Cancha Refugio de Vida Silvestre 12.40%;3-24 Reserva Bosque Nuboso Monteverde 8.26%
Sclerurus caudacutus,0,
Sclerurus guatemalensis,0,
Sclerurus mexicanus,0,
Sclerurus obscurior,0,
Sclerurus rufigularis,0,
Sclerurus scansor,0,
Geositta antarctica,0,
Geositta crassirostris,0,
Geositta cunicularia,0,
Geositta isabellina,0,
Geositta maritima,0,
Geositta peruviana,0,
Geositta poeciloptera,0,
Geositta punensis,0,
Geositta rufipennis,0,
Geositta saxicolina,0,
Geositta tenuirostris,0,
Certhiasomus stictolaemus,0,
Sittasomus griseicapillus,2,3-19 La Paz Waterfall Gardens 7.39%;3-23 Hotel de Montana Monteverde 6.25%;3-24 Curi-Cancha Refugio de Vida Silvestre 35.51%;3-24 Reserva Bosque Nuboso Monteverde 18.05%
Deconychura longicauda,0,
Deconychura pallida,0,
Deconychura typica,0,
Dendrocincla anabatina,2,3-26 PN Carara-Entrada principal 16.90%
Dendrocincla fuliginosa,2,3-19 Tirimbina Rainforest 5.56%;3-20 Estacion Biologica La Selva 14.31%
Dendrocincla homochroa,0,
Dendrocincla merula,0,
Dendrocincla turdina,0,
Dendrocincla tyrannina,0,
Glyphorynchus spirurus,2,3-19 La Paz Waterfall Gardens 9.57%;3-19 Tirimbina Rainforest 19.67%;3-20 Estacion Biologica La Selva 24.06%;3-21 Arenal Observatory Lodge 14.43%;3-22 Arenal Observatory Lodge--access rd 5.71%;3-24 Reserva Bosque Nuboso Monteverde 3.09%;3-26 PN Carara-Entrada principal 16.68%
Dendrexetastes rufigula,0,
Nasica longirostris,0,
Dendrocolaptes certhia,0,
Dendrocolaptes hoffmannsi,0,
Dendrocolaptes picumnus,0,
Dendrocolaptes platyrostris,0,
Dendrocolaptes sanctithomae,2,3-19 Donde Cope 5.00%;3-19 Tirimbina Rainforest 11.55%;3-20 Estacion Biologica La Selva 23.83%;3-24 Curi-Cancha Refugio de Vida Silvestre 9.25%;3-26 PN Carara-Entrada principal 19.72%
Hylexetastes perrotii,0,
Hylexetastes stresemanni,0,
Hylexetastes uniformis,0,
Xiphocolaptes albicollis,0,
Xiphocolaptes falcirostris,0,
Xiphocolaptes major,0,
Xiphocolaptes promeropirhynchus,0,
Xiphorhynchus atlanticus,0,
Xiphorhynchus elegans,0,
Xiphorhynchus erythropygius,2,3-19 La Paz Waterfall Gardens 3.91%;3-21 Arenal Observatory Lodge 10.14%;3-24 Curi-Cancha Refugio de Vida Silvestre 12.40%;3-24 Reserva Bosque Nuboso Monteverde 26.15%
Xiphorhynchus flavigaster,0,
Xiphorhynchus fuscus,0,
Xiphorhynchus guttatus,0,
Xiphorhynchus lachrymosus,2,3-20 Estacion Biologica La Selva 3.92%;3-26 PN Carara-Entrada principal 8.23%
Xiphorhynchus obsoletus,0,
Xiphorhynchus ocellatus,0,
Xiphorhynchus pardalotus,0,
Xiphorhynchus spixii,0,
Xiphorhynchus susurrans,2,3-19 Donde Cope 8.00%;3-19 Tirimbina Rainforest 17.96%;3-20 Estacion Biologica La Selva 33.78%;3-21 Arenal Observatory Lodge 2.83%;3-25 Cerro Lodge 2.21%;3-25 Tarcoles--Tour en Bote 5.96%;3-26 PN Carara-Entrada principal 41.81%
Xiphorhynchus triangularis,0,
Dendroplex kienerii,0,
Dendroplex picus,0,
Campylorhamphus falcularius,0,
Campylorhamphus multostriatus,0,
Campylorhamphus probatus,0,
Campylorhamphus procurvoides,0,
Campylorhamphus pusillus,0,
Campylorhamphus trochilirostris,0,
Drymotoxeres pucheranii,0,
Drymornis bridgesii,0,
Lepidocolaptes affinis,2,3-28 Savegre Hotel 40.36%
Lepidocolaptes albolineatus,0,
Lepidocolaptes angustirostris,0,
Lepidocolaptes duidae,0,
Lepidocolaptes falcinellus,0,
Lepidocolaptes fatimalimae,0,
Lepidocolaptes fuscicapillus,0,
Lepidocolaptes lacrymiger,0,
Lepidocolaptes leucogaster,0,
Lepidocolaptes souleyetii,2,3-19 Donde Cope 8.01%;3-19 Tirimbina Rainforest 23.94%;3-20 Estacion Biologica La Selva 32.53%;3-21 Arenal Observatory Lodge 19.99%;3-22 Arenal Observatory Lodge--access rd 8.59%;3-23 Hotel de Montana Monteverde 6.27%;3-24 Curi-Cancha Refugio de Vida Silvestre 16.61%;3-24 Reserva Bosque Nuboso Monteverde 4.82%;3-25 Cerro Lodge 22.72%;3-25 Tarcoles--Tour en Bote 14.59%;3-26 PN Carara-Entrada principal 30.77%
Lepidocolaptes squamatus,0,
Xenops minutus,2,3-20 Estacion Biologica La Selva 8.49%;3-21 Arenal Observatory Lodge 9.36%;3-22 Arenal Observatory Lodge--access rd 5.71%;3-26 PN Carara-Entrada principal 46.80%
Xenops rutilans,0,
Xenops tenuirostris,0,
Berlepschia rikeri,0,
Microxenops milleri,0,
Pygarrhichas albogularis,0,
Ochetorhynchus andaecola,0,
Ochetorhynchus melanurus,0,
Ochetorhynchus phoenicurus,0,
Ochetorhynchus ruficaudus,0,
Pseudocolaptes boissonneautii,0,
Pseudocolaptes johnsoni,0,
Pseudocolaptes lawrencii,2,3-28 Savegre Hotel 10.05%
Premnornis guttuliger,0,
Tarphonomus certhioides,0,
Tarphonomus harterti,0,
Furnarius cinnamomeus,0,
Furnarius cristatus,0,
Furnarius figulus,0,
Furnarius leucopus,0,
Furnarius longirostris,0,
Furnarius minor,0,
Furnarius rufus,0,
Furnarius torridus,0,
Lochmias nematura,0,
Phleocryptes melanops,0,
Limnornis curvirostris,0,
Geocerthia serrana,0,
Upucerthia albigula,0,
Upucerthia dumetaria,0,
Upucerthia saturatior,0,
Upucerthia validirostris,0,
Cinclodes albidiventris,0,
Cinclodes albiventris,0,
Cinclodes antarcticus,0,
Cinclodes aricomae,0,
Cinclodes atacamensis,0,
Cinclodes comechingonus,0,
Cinclodes excelsior,0,
Cinclodes fuscus,0,
Cinclodes nigrofumosus,0,
Cinclodes olrogi,0,
Cinclodes oustaleti,0,
Cinclodes pabsti,0,
Cinclodes palliatus,0,
Cinclodes patagonicus,0,
Cinclodes taczanowskii,0,
Anabazenops dorsalis,0,
Anabazenops fuscus,0,
Megaxenops parnaguae,0,
Cichlocolaptes leucophrus,0,
Cichlocolaptes mazarbarnetti,0,
Heliobletus contaminatus,0,
Philydor atricapillus,0,
Philydor erythrocercum,0,
Philydor fuscipenne,0,
Philydor novaesi,0,
Philydor pyrrhodes,0,
Anabacerthia amaurotis,0,
Anabacerthia lichtensteini,0,
Anabacerthia ruficaudata,0,
Anabacerthia striaticollis,0,
Anabacerthia variegaticeps,0,
Syndactyla dimidiata,0,
Syndactyla guttulata,0,
Syndactyla roraimae,0,
Syndactyla ruficollis,0,
Syndactyla rufosuperciliata,0,
Syndactyla striata,0,
Syndactyla subalaris,2,3-19 La Paz Waterfall Gardens 4.35%;3-24 Reserva Bosque Nuboso Monteverde 12.73%;3-28 Savegre Hotel 3.79%
Syndactyla ucayalae,0,
Ancistrops strigilatus,0,
Dendroma erythroptera,0,
Dendroma rufa,2,
Clibanornis dendrocolaptoides,0,
Clibanornis erythrocephalus,0,
Clibanornis rectirostris,0,
Clibanornis rubiginosus,0,
Clibanornis rufipectus,0,
Thripadectes flammulatus,0,
Thripadectes holostictus,0,
Thripadectes ignobilis,0,
Thripadectes melanorhynchus,0,
Thripadectes rufobrunneus,2,3-19 La Paz Waterfall Gardens 2.18%;3-24 Reserva Bosque Nuboso Monteverde 8.25%;3-28 Savegre Hotel 6.59%
Thripadectes scrutator,0,
Thripadectes virgaticeps,0,
Automolus cervinigularis,0,
Automolus exsertus,2,3-26 PN Carara-Entrada principal 24.47%
Automolus infuscatus,0,
Automolus lammi,0,
Automolus leucophthalmus,0,
Automolus melanopezus,0,
Automolus ochrolaemus,2,3-21 Arenal Observatory Lodge 6.43%;3-22 Arenal Observatory Lodge--access rd 4.29%
Automolus paraensis,0,
Automolus rufipileatus,0,
Automolus subulatus,0,
Automolus virgatus,0,
Premnoplex brunnescens,2,3-19 La Paz Waterfall Gardens 13.07%;3-24 Curi-Cancha Refugio de Vida Silvestre 9.88%;3-24 Reserva Bosque Nuboso Monteverde 31.99%;3-28 Savegre Hotel 4.13%
Premnoplex tatei,0,
Margarornis bellulus,0,
Margarornis rubiginosus,2,3-24 Reserva Bosque Nuboso Monteverde 18.23%;3-28 Savegre Hotel 25.54%
Margarornis squamiger,0,
Margarornis stellatus,0,
Aphrastura masafuerae,0,
Aphrastura spinicauda,0,
Sylviorthorhynchus desmurii,0,
Sylviorthorhynchus yanacensis,0,
Leptasthenura aegithaloides,0,
Leptasthenura andicola,0,
Leptasthenura fuliginiceps,0,
Leptasthenura pileata,0,
Leptasthenura platensis,0,
Leptasthenura setaria,0,
Leptasthenura striata,0,
Leptasthenura striolata,0,
Leptasthenura xenothorax,0,
Phacellodomus dorsalis,0,
Phacellodomus erythrophthalmus,0,
Phacellodomus ferrugineigula,0,
Phacellodomus inornatus,0,
Phacellodomus maculipectus,0,
Phacellodomus ruber,0,
Phacellodomus rufifrons,0,
Phacellodomus sibilatrix,0,
Phacellodomus striaticeps,0,
Phacellodomus striaticollis,0,
Hellmayrea gularis,0,
Anumbius annumbi,0,
Coryphistera alaudina,0,
Asthenes anthoides,0,
Asthenes arequipae,0,
Asthenes ayacuchensis,0,
Asthenes baeri,0,
Asthenes berlepschi,0,
Asthenes coryi,0,
Asthenes dorbignyi,0,
Asthenes flammulata,0,
Asthenes fuliginosa,0,
Asthenes griseomurina,0,
Asthenes harterti,0,
Asthenes helleri,0,
Asthenes heterura,0,
Asthenes huancavelicae,0,
Asthenes hudsoni,0,
Asthenes humilis,0,
Asthenes luizae,0,
Asthenes maculicauda,0,
Asthenes modesta,0,
Asthenes moreirae,0,
Asthenes ottonis,0,
Asthenes palpebralis,0,
Asthenes perijana,0,
Asthenes pudibunda,0,
Asthenes pyrrholeuca,0,
Asthenes urubambensis,0,
Asthenes vilcabambae,0,
Asthenes virgata,0,
Asthenes wyatti,0,
Acrobatornis fonsecai,0,
Metopothrix aurantiaca,0,
Xenerpestes minlosi,0,
Xenerpestes singularis,0,
Siptornis striaticollis,0,
Roraimia adusta,0,
Thripophaga amacurensis,0,
Thripophaga berlepschi,0,
Thripophaga cherriei,0,
Thripophaga fusciceps,0,
Thripophaga macroura,0,
Limnoctites rectirostris,0,
Limnoctites sulphuriferus,0,
Cranioleuca albicapilla,0,
Cranioleuca albiceps,0,
Cranioleuca antisiensis,0,
Cranioleuca curtata,0,
Cranioleuca demissa,0,
Cranioleuca dissita,0,
Cranioleuca erythrops,2,3-19 La Paz Waterfall Gardens 17.40%;3-24 Curi-Cancha Refugio de Vida Silvestre 7.14%;3-24 Reserva Bosque Nuboso Monteverde 26.65%
Cranioleuca gutturata,0,
Cranioleuca hellmayri,0,
Cranioleuca henricae,0,
Cranioleuca marcapatae,0,
Cranioleuca muelleri,0,
Cranioleuca obsoleta,0,
Cranioleuca pallida,0,
Cranioleuca pyrrhophia,0,
Cranioleuca semicinerea,0,
Cranioleuca subcristata,0,
Cranioleuca vulpecula,0,
Cranioleuca vulpina,0,
Pseudasthenes cactorum,0,
Pseudasthenes humicola,0,
Pseudasthenes patagonica,0,
Pseudasthenes steinbachi,0,
Spartonoica maluroides,0,
Pseudoseisura cristata,0,
Pseudoseisura gutturalis,0,
Pseudoseisura lophotes,0,
Pseudoseisura unirufa,0,
Certhiaxis cinnamomeus,0,
Certhiaxis mustelinus,0,
Mazaria propinqua,0,
Schoeniophylax phryganophilus,0,
Synallaxis albescens,0,
Synallaxis albigularis,0,
Synallaxis albilora,0,
Synallaxis azarae,0,
Synallaxis beverlyae,0,
Synallaxis brachyura,2,3-19 Donde Cope 5.00%;3-20 Estacion Biologica La Selva 3.10%;3-21 Arenal Observatory Lodge 2.54%;3-22 Arenal Observatory Lodge--access rd 7.16%
Synallaxis cabanisi,0,
Synallaxis candei,0,
Synallaxis castanea,0,
Synallaxis cherriei,0,
Synallaxis chinchipensis,0,
Synallaxis cinerascens,0,
Synallaxis cinerea,0,
Synallaxis cinnamomea,0,
Synallaxis courseni,0,
Synallaxis erythrothorax,0,
Synallaxis frontalis,0,
Synallaxis fuscorufa,0,
Synallaxis gujanensis,0,
Synallaxis hellmayri,0,
Synallaxis hypochondriaca,0,
Synallaxis hypospodia,0,
Synallaxis infuscata,0,
Synallaxis kollari,0,
Synallaxis macconnelli,0,
Synallaxis maranonica,0,
Synallaxis moesta,0,
Synallaxis ruficapilla,0,
Synallaxis rutilans,0,
Synallaxis scutata,0,
Synallaxis simoni,0,
Synallaxis spixi,0,
Synallaxis stictothorax,0,
Synallaxis subpudica,0,
Synallaxis tithys,0,
Synallaxis unirufa,0,
Synallaxis zimmeri,0,
Akletos goeldii,0,
Akletos melanoceps,0,
Euchrepomis callinota,0,
Euchrepomis humeralis,0,
Euchrepomis sharpei,0,
Euchrepomis spodioptila,4,
Hafferia fortis,0,
Hafferia immaculata,0,
Hafferia zeledoni,0,
Myrmornis torquata,4,
Pygiptila stellaris,0,
Thamnistes anabatinus,6,3-21 Arenal Observatory Lodge 10.14%;3-22 Arenal Observatory Lodge--access rd 10.01%;3-26 PN Carara-Entrada principal 7.80%
Thamnistes rufescens,0,
Microrhopias quixensis,2,3-26 PN Carara-Entrada principal 42.04%
Neoctantes niger,0,
Clytoctantes alixii,0,
Clytoctantes atrogularis,0,
Epinecrophylla amazonica,0,
Epinecrophylla erythrura,0,
Epinecrophylla fulviventris,0,
Epinecrophylla gutturalis,0,
