0357	Calidris subruficollis	黄胸滨鹬	Buff-breasted Sandpiper	NT	-
0358	Calidris melanotos	斑胸滨鹬	Pectoral Sandpiper	LC	-
0359	Calidris mauri	西方滨鹬	Western Sandpiper	LC	-
0360	Limnodromus semipalmatus	半蹼鹬	Asian Dowitcher	NT	二级
0361	Limnodromus scolopaceus	长嘴半蹼鹬	Long-billed Dowitcher	LC	-
0362	Scolopax rusticola	丘鹬	Eurasian Woodcock	LC	-
0363	Lymnocryptes minimus	姬鹬	Jack Snipe	LC	-
0364	Gallinago solitaria	孤沙锥	Solitary Snipe	LC	-
0365	Gallinago hardwickii	拉氏沙锥	Latham's Snipe	NT	-
0366	Gallinago nemoricola	林沙锥	Wood Snipe	VU	二级
0367	Gallinago stenura	针尾沙锥	Pin-tailed Snipe	LC	-
0368	Gallinago megala	大沙锥	Swinhoe's Snipe	LC	-
0369	Gallinago gallinago	扇尾沙锥	Common Snipe	LC	-
0370	Xenus cinereus	翘嘴鹬	Terek Sandpiper	LC	-
0371	Phalaropus lobatus	红颈瓣蹼鹬	Red-necked Phalarope	LC	-
0372	Phalaropus fulicarius	灰瓣蹼鹬	Red Phalarope	LC	-
0373	Actitis hypoleucos	矶鹬	Common Sandpiper	LC	-
0374	Tringa ochropus	白腰草鹬	Green Sandpiper	LC	-
0375	Tringa incana	漂鹬	Wandering Tattler	LC	-
0376	Tringa brevipes	灰尾漂鹬	Grey-tailed Tattler	NT	-
0377	Tringa flavipes	小黄脚鹬	Lesser Yellowlegs	LC	-
0378	Tringa totanus	红脚鹬	Common Redshank	LC	-
0379	Tringa stagnatilis	泽鹬	Marsh Sandpiper	LC	-
0380	Tringa glareola	林鹬	Wood Sandpiper	LC	-
0381	Tringa erythropus	鹤鹬	Spotted Redshank	LC	-
0382	Tringa nebularia	青脚鹬	Common Greenshank	LC	-
0383	Tringa guttifer	小青脚鹬	Nordmann's Greenshank	EN	一级
33	CHARADRIIFORMES	燕鸻科	Glareolidae (1:4)		
0384	Glareola pratincola	领燕鸻	Collared Pratincole	LC	-
0385	Glareola maldivarum	普通燕鸻	Oriental Pratincole	LC	-
0386	Glareola nordmanni	黑翅燕鸻	Black-winged Pratincole	NT	-
0387	Glareola lactea	灰燕鸻	Small Pratincole	LC	二级
34	CHARADRIIFORMES	鸥科	Laridae (17:43)		
0388	Anous stolidus	白顶玄燕鸥	Brown Noddy	LC	-
0389	Anous minutus	玄燕鸥	Black Noddy	LC	-
0390	Gygis alba	白燕鸥	White Tern	LC	-
0391	Rissa tridactyla	三趾鸥	Black-legged Kittiwake	VU	-
0392	Xema sabini	叉尾鸥	Sabine's Gull	LC	-
0393	Chroicocephalus genei	细嘴鸥	Slender-billed Gull	LC	-
0394	Chroicocephalus novaehollandiae	澳洲红嘴鸥	Silver Gull	LC	-
0395	Chroicocephalus brunnicephalus	棕头鸥	Brown-headed Gull	LC	-
0396	Chroicocephalus ridibundus	红嘴鸥	Black-headed Gull	LC	-
0397	Chroicocephalus saundersi	黑嘴鸥	Saunders's Gull	VU	一级
0398	Hydrocoloeus minutus	小鸥	Little Gull	LC	二级
0399	Rhodostethia rosea	楔尾鸥	Ross's Gull	LC	-
0400	Leucophaeus atricilla	笑鸥	Laughing Gull	LC	-
0401	Leucophaeus pipixcan	弗氏鸥	Franklin's Gull	LC	-
0402	Ichthyaetus relictus	遗鸥	Relict Gull	VU	一级
0403	Ichthyaetus ichthyaetus	渔鸥	Pallas's Gull	LC	-
0404	Larus crassirostris	黑尾鸥	Black-tailed Gull	LC	-
0405	Larus canus	普通海鸥	Mew Gull	LC	-
0406	Larus brachyrhynchus	美洲海鸥	Short-billed Gull	NR	-
0407	Larus delawarensis	环嘴鸥	Ring-billed Gull	LC	-
0408	Larus glaucescens	灰翅鸥	Glaucous-winged Gull	LC	-
0409	Larus hyperboreus	北极鸥	Glaucous Gull	LC	-
0410	Larus vegae	西伯利亚银鸥	Vega Gull	LC	-
0411	Larus cachinnans	里海银鸥	Caspian Gull	LC	-
0412	Larus schistisagus	灰背鸥	Slaty-backed Gull	LC	-
0413	Larus fuscus	小黑背鸥	Lesser Black-backed Gull	LC	-
0414	Gelochelidon nilotica	鸥嘴噪鸥	Gull-billed Tern	LC	-
0415	Hydroprogne caspia	红嘴巨燕鸥	Caspian Tern	LC	-
0416	Thalasseus bergii	大凤头燕鸥	Greater Crested Tern	LC	二级
0417	Thalasseus bengalensis	小凤头燕鸥	Lesser Crested Tern	LC	-
0418	Thalasseus bernsteini	中华凤头燕鸥	Chinese Crested Tern	CR	一级
0419	Thalasseus sandvicensis	白嘴端凤头燕鸥	Sandwich Tern	LC	-
0420	Sternula albifrons	白额燕鸥	Little Tern	LC	-
0421	Onychoprion aleuticus	白腰燕鸥	Aleutian Tern	VU	-
0422	Onychoprion anaethetus	褐翅燕鸥	Bridled Tern	LC	-
0423	Onychoprion fuscatus	乌燕鸥	Sooty Tern	LC	-
0424	Sterna aurantia	黄嘴河燕鸥	River Tern	VU	一级
0425	Sterna dougallii	粉红燕鸥	Roseate Tern	LC	-
0426	Sterna sumatrana	黑枕燕鸥	Black-naped Tern	LC	-
0427	Sterna hirundo	普通燕鸥	Common Tern	LC	-
0428	Sterna acuticauda	黑腹燕鸥	Black-bellied Tern	EN	二级
0429	Chlidonias hybrida	须浮鸥	Whiskered Tern	LC	-
0430	Chlidonias leucopterus	白翅浮鸥	White-winged Tern	LC	-
0431	Chlidonias niger	黑浮鸥	Black Tern	LC	二级
35	CHARADRIIFORMES	贼鸥科	Stercorariidae (1:4)		
0432	Stercorarius maccormicki	南极贼鸥	South Polar Skua	LC	-
0433	Stercorarius pomarinus	中贼鸥	Pomarine Jaeger	LC	-
0434	Stercorarius parasiticus	短尾贼鸥	Parasitic Jaeger	LC	-
0435	Stercorarius longicaudus	长尾贼鸥	Long-tailed Jaeger	LC	-
36	CHARADRIIFORMES	海雀科	Alcidae (1:5)		
0436	Uria aalge	崖海鸦	Common Murre	LC	-
0437	Brachyramphus perdix	长嘴斑海雀	Long-billed Murrelet	NT	-
0438	Synthliboramphus antiquus	扁嘴海雀	Ancient Murrelet	LC	-
0439	Synthliboramphus wumizusume	冠海雀	Japanese Murrelet	VU	二级
0440	Cerorhinca monocerata	角嘴海雀	Rhinoceros Auklet	LC	-
37	PTEROCLIFORMES	沙鸡科	Pteroclidae (2:3)		
0441	Syrrhaptes tibetanus	西藏毛腿沙鸡	Tibetan Sandgrouse	LC	-
0442	Syrrhaptes paradoxus	毛腿沙鸡	Pallas's Sandgrouse	LC	-
0443	Pterocles orientalis	黑腹沙鸡	Black-bellied Sandgrouse	LC	二级
38	COLUMBIFORMES	鸠鸽科	Columbidae (8:34)		
0444	Columba livia	原鸽	Rock Pigeon	LC	-
0445	Columba rupestris	岩鸽	Hill Pigeon	LC	-
0446	Columba leuconota	雪鸽	Snow Pigeon	LC	-
0447	Columba oenas	欧鸽	Stock Dove	LC	-
0448	Columba eversmanni	中亚鸽	Yellow-eyed Pigeon	VU	二级
0449	Columba palumbus	斑尾林鸽	Common Wood Pigeon	LC	二级
0450	Columba hodgsonii	点斑林鸽	Speckled Wood Pigeon	LC	-
0451	Columba pulchricollis	灰林鸽	Ashy Wood Pigeon	LC	-
0452	Columba punicea	紫林鸽	Pale-capped Pigeon	VU	二级
0453	Columba janthina	黑林鸽	Japanese Wood Pigeon	NT	-
0454	Columba vitiensis	白喉林鸽	Metallic Pigeon	LC	-
0455	Streptopelia turtur	欧斑鸠	European Turtle Dove	VU	-
0456	Streptopelia orientalis	山斑鸠	Oriental Turtle Dove	LC	-
0457	Streptopelia decaocto	灰斑鸠	Eurasian Collared Dove	LC	-
0458	Streptopelia tranquebarica	火斑鸠	Red Collared Dove	LC	-
0459	Spilopelia chinensis	珠颈斑鸠	Spotted Dove	LC	-
0460	Spilopelia senegalensis	棕斑鸠	Laughing Dove	LC	-
0461	Macropygia unchall	斑尾鹃鸠	Barred Cuckoo-Dove	LC	二级
0462	Macropygia tenuirostris	菲律宾鹃鸠	Philippine Cuckoo-Dove	LC	二级
0463	Macropygia ruficeps	小鹃鸠	Little Cuckoo-Dove	LC	一级
0464	Chalcophaps indica	绿翅金鸠	Emerald Dove	LC	-
0465	Geopelia striata	斑姬地鸠	Zebra Dove	LC	-
0466	Treron bicinctus	橙胸绿鸠	Orange-breasted Green Pigeon	LC	二级
0467	Treron phayrei	灰头绿鸠	Ashy-headed Green Pigeon	NT	二级
0468	Treron curvirostra	厚嘴绿鸠	Thick-billed Green Pigeon	LC	二级
0469	Treron phoenicopterus	黄脚绿鸠	Yellow-footed Green Pigeon	LC	二级
0470	Treron apicauda	针尾绿鸠	Pin-tailed Green Pigeon	LC	二级
0471	Treron seimundi	白腹针尾绿鸠	Yellow-vented Green Pigeon	LC	-
0472	Treron sphenurus	楔尾绿鸠	Wedge-tailed Green Pigeon	LC	二级
0473	Treron sieboldii	红翅绿鸠	White-bellied Green Pigeon	LC	二级
0474	Treron formosae	红顶绿鸠	Taiwan Green Pigeon	NT	二级
0475	Ptilinopus leclancheri	黑颏果鸠	Black-chinned Fruit Dove	LC	二级
0476	Ducula aenea	绿皇鸠	Green Imperial Pigeon	NT	二级
0477	Ducula badia	山皇鸠	Mountain Imperial Pigeon	LC	二级
39	CUCULIFORMES	杜鹃科	Cuculidae (9:20)		
0478	Centropus sinensis	褐翅鸦鹃	Greater Coucal	LC	二级
0479	Centropus bengalensis	小鸦鹃	Lesser Coucal	LC	二级
0480	Phaenicophaeus tristis	绿嘴地鹃	Green-billed Malkoha	LC	-
0481	Clamator coromandus	红翅凤头鹃	Chestnut-winged Cuckoo	LC	-
0482	Clamator jacobinus	斑翅凤头鹃	Pied Cuckoo	LC	-
0483	Eudynamys scolopaceus	噪鹃	Asian Koel	LC	-
0484	Chrysococcyx maculatus	翠金鹃	Asian Emerald Cuckoo	LC	-
0485	Chrysococcyx xanthorhynchus	紫金鹃	Violet Cuckoo	LC	-
0486	Cacomantis sonneratii	栗斑杜鹃	Banded Bay Cuckoo	LC	-
0487	Cacomantis merulinus	八声杜鹃	Plaintive Cuckoo	LC	-
0488	Surniculus lugubris	乌鹃	Square-tailed Drongo-Cuckoo	LC	-
0489	Hierococcyx sparverioides	大鹰鹃	Large Hawk-Cuckoo	LC	-
0490	Hierococcyx varius	普通鹰鹃	Common Hawk-Cuckoo	LC	-
0491	Hierococcyx hyperythrus	北棕腹鹰鹃	Northern Hawk-Cuckoo	LC	-
0492	Hierococcyx nisicolor	棕腹鹰鹃	Hodgson's Hawk-Cuckoo	LC	-
0493	Cuculus poliocephalus	小杜鹃	Asian Lesser Cuckoo	LC	-
0494	Cuculus micropterus	四声杜鹃	Indian Cuckoo	LC	-
0495	Cuculus saturatus	中杜鹃	Himalayan Cuckoo	LC	-
0496	Cuculus optatus	东方中杜鹃	Oriental Cuckoo	LC	-
0497	Cuculus canorus	大杜鹃	Common Cuckoo	LC	-
40	STRIGIFORMES	仓鸮科	Tytonidae (2:3)		
0498	Tyto javanica	仓鸮	Barn Owl	LC	二级
0499	Tyto longimembris	草鸮	Eastern Grass Owl	LC	二级
0500	Phodilus badius	栗鸮	Oriental Bay Owl	LC	二级
41	STRIGIFORMES	鸱鸮科	Strigidae (10:30)		
0501	Ninox japonica	北鹰鸮	Northern Boobook	LC	二级
0502	Ninox scutulata	鹰鸮	Brown Hawk-Owl	LC	二级
0503	Taenioptynx brodiei	领鸺鹠	Collared Owlet	LC	二级
0504	Aegolius funereus	鬼鸮	Boreal Owl	LC	二级
0505	Athene brama	横斑腹小鸮	Spotted Owlet	LC	二级
0506	Athene noctua	纵纹腹小鸮	Little Owl	LC	二级
0507	Surnia ulula	猛鸮	Northern Hawk-Owl	LC	二级
0508	Glaucidium passerinum	花头鸺鹠	Eurasian Pygmy Owlet	LC	二级
0509	Glaucidium cuculoides	斑头鸺鹠	Asian Barred Owlet	LC	二级
0510	Otus spilocephalus	黄嘴角鸮	Mountain Scops Owl	LC	二级
0511	Otus scops	西红角鸮	Eurasian Scops Owl	LC	二级
0512	Otus brucei	纵纹角鸮	Pallid Scops Owl	LC	二级
0513	Otus sunia	红角鸮	Oriental Scops Owl	LC	二级
0514	Otus elegans	琉球角鸮	Elegant Scops Owl	NT	二级
0515	Otus lettia	领角鸮	Collared Scops Owl	LC	二级
0516	Otus semitorques	北领角鸮	Japanese Scops Owl	LC	二级
0517	Asio otus	长耳鸮	Long-eared Owl	LC	二级
0518	Asio flammeus	短耳鸮	Short-eared Owl	LC	二级
0519	Bubo scandiacus	雪鸮	Snowy Owl	VU	二级
0520	Bubo bubo	雕鸮	Eurasian Eagle-Owl	LC	二级
0521	Bubo nipalensis	林雕鸮	Spot-bellied Eagle-Owl	LC	二级
0522	Bubo coromandus	乌雕鸮	Dusky Eagle-Owl	LC	-
0523	Bubo blakistoni	毛腿雕鸮	Blakiston's Fish Owl	EN	一级
0524	Ketupa zeylonensis	褐渔鸮	Brown Fish Owl	LC	二级
0525	Ketupa flavipes	黄腿渔鸮	Tawny Fish Owl	LC	二级
0526	Strix leptogrammica	褐林鸮	Brown Wood Owl	LC	二级
0527	Strix nivicolum	灰林鸮	Himalayan Owl	LC	二级
0528	Strix uralensis	长尾林鸮	Ural Owl	LC	二级
0529	Strix nebulosa	乌林鸮	Great Grey Owl	LC	二级
42	PODARGIFORMES	蟆口鸱科	Podargidae (1:1)		
0530	Batrachostomus hodgsoni	黑顶蟆口鸱	Hodgson's Frogmouth	LC	二级
43	CAPRIMULGIFORMES	夜鹰科	Caprimulgidae (2:6)		
0531	Lyncornis macrotis	毛腿耳夜鹰	Great Eared Nightjar	LC	-
0532	Caprimulgus jotaka	普通夜鹰	Grey Nightjar	LC	-
0533	Caprimulgus europaeus	欧夜鹰	European Nightjar	LC	-
0534	Caprimulgus aegyptius	埃及夜鹰	Egyptian Nightjar	LC	-
0535	Caprimulgus macrurus	长尾夜鹰	Large-tailed Nightjar	LC	-
0536	Caprimulgus affinis	林夜鹰	Savanna Nightjar	LC	-
44	APODIFORMES	树燕科	Hemiprocnidae (1:1)		
0537	Hemiprocne coronata	凤头雨燕	Crested Treeswift	LC	二级
45	APODIFORMES	雨燕科	Apodidae (5:14)		
0538	Aerodramus brevirostris	短嘴金丝燕	Himalayan Swiftlet	LC	-
0539	Aerodramus germani	戈氏金丝燕	Germain's Swiftlet	NR	-
0540	Hirundapus caudacutus	白喉针尾雨燕	White-throated Needletail	LC	-
0541	Hirundapus cochinchinensis	灰喉针尾雨燕	Silver-backed Needletail	LC	二级
0542	Hirundapus giganteus	褐背针尾雨燕	Brown-backed Needletail	LC	-
0543	Hirundapus celebensis	紫针尾雨燕	Purple Needletail	LC	-
0544	Cypsiurus balasiensis	棕雨燕	Asian Palm Swift	LC	-
0545	Tachymarptis melba	高山雨燕	Alpine Swift	LC	-
0546	Apus apus	普通雨燕	Common Swift	LC	-
0547	Apus pacificus	白腰雨燕	Pacific Swift	LC	-
0548	Apus salimalii	华西白腰雨燕	Salim Ali's Swift	NR	-
0549	Apus cooki	印支白腰雨燕	Cook's Swift	NR	-
0550	Apus acuticauda	暗背雨燕	Dark-rumped Swift	VU	-
0551	Apus nipalensis	小白腰雨燕	House Swift	LC	-
46	TROGONIFORMES	咬鹃科	Trogonidae (1:3)		
0552	Harpactes oreskios	橙胸咬鹃	Orange-breasted Trogon	LC	二级
0553	Harpactes erythrocephalus	红头咬鹃	Red-headed Trogon	LC	二级
0554	Harpactes wardi	红腹咬鹃	Ward's Trogon	NT	二级
47	CORACIIFORMES	佛法僧科	Coraciidae (2:3)		
0555	Coracias affinis	棕胸佛法僧	Indochinese Roller	LC	-
0556	Coracias garrulus	蓝胸佛法僧	European Roller	LC	-
0557	Eurystomus orientalis	三宝鸟	Oriental Dollarbird	LC	-
48	CORACIIFORMES	翠鸟科	Alcedinidae (7:11)		
0558	Pelargopsis capensis	鹳嘴翡翠	Stork-billed Kingfisher	LC	二级
0559	Halcyon coromanda	赤翡翠	Ruddy Kingfisher	LC	-
0560	Halcyon smyrnensis	白胸翡翠	White-throated Kingfisher	LC	二级
0561	Halcyon pileata	蓝翡翠	Black-capped Kingfisher	VU	-
0562	Todiramphus chloris	白领翡翠	Collared Kingfisher	LC	-
0563	Alcedo meninting	蓝耳翠鸟	Blue-eared Kingfisher	LC	二级
0564	Alcedo atthis	普通翠鸟	Common Kingfisher	LC	-
0565	Alcedo hercules	斑头大翠鸟	Blyth's Kingfisher	NT	二级
0566	Ceyx erithaca	三趾翠鸟	Oriental Dwarf Kingfisher	LC	-
0567	Megaceryle lugubris	冠鱼狗	Crested Kingfisher	LC	-
0568	Ceryle rudis	斑鱼狗	Pied Kingfisher	LC	-
49	CORACIIFORMES	蜂虎科	Meropidae (2:8)		
0569	Nyctyornis athertoni	蓝须夜蜂虎	Blue-bearded Bee-eater	LC	二级
0570	Merops orientalis	绿喉蜂虎	Asian Green Bee-eater	LC	二级
0571	Merops persicus	蓝颊蜂虎	Blue-cheeked Bee-eater	LC	二级
0572	Merops philippinus	栗喉蜂虎	Blue-tailed Bee-eater	LC	二级
0573	Merops ornatus	彩虹蜂虎	Rainbow Bee-eater	LC	二级
0574	Merops viridis	蓝喉蜂虎	Blue-throated Bee-eater	LC	二级
0575	Merops leschenaulti	栗头蜂虎	Chestnut-headed Bee-eater	LC	二级
0576	Merops apiaster	黄喉蜂虎	European Bee-eater	LC	-
50	BUCEROTIFORMES	戴胜科	Upupidae (1:1)		
0577	Upupa epops	戴胜	Common Hoopoe	LC	-
51	BUCEROTIFORMES	犀鸟科	Bucerotidae (5:5)		
0578	Buceros bicornis	双角犀鸟	Great Hornbill	VU	一级
0579	Anthracoceros albirostris	冠斑犀鸟	Oriental Pied Hornbill	LC	一级
0580	Anorrhinus austeni	白喉犀鸟	White-throated Brown Hornbill	NT	一级
0581	Aceros nipalensis	棕颈犀鸟	Rufous-necked Hornbill	VU	一级
0582	Rhyticeros undulatus	花冠皱盔犀鸟	Wreathed Hornbill	VU	一级
52	PICIFORMES	拟啄木鸟科	Megalaimidae (1:9)		
0583	Psilopogon virens	大拟啄木鸟	Great Barbet	LC	-
0584	Psilopogon lineatus	斑头绿拟啄木鸟	Lineated Barbet	LC	-
0585	Psilopogon faiostrictus	黄纹拟啄木鸟	Green-eared Barbet	LC	-
0586	Psilopogon franklinii	金喉拟啄木鸟	Golden-throated Barbet	LC	-
0587	Psilopogon faber	黑眉拟啄木鸟	Chinese Barbet	LC	-
0588	Psilopogon nuchalis	台湾拟啄木鸟	Taiwan Barbet	LC	-
0589	Psilopogon asiaticus	蓝喉拟啄木鸟	Blue-throated Barbet	LC	-
0590	Psilopogon duvaucelii	蓝耳拟啄木鸟	Blue-eared Barbet	LC	-
0591	Psilopogon haemacephalus	赤胸拟啄木鸟	Coppersmith Barbet	LC	-
53	PICIFORMES	响蜜鴷科	Indicatoridae (1:1)		
0592	Indicator xanthonotus	黄腰响蜜䴕	Yellow-rumped Honeyguide	NT	-
54	PICIFORMES	啄木鸟科	Picidae (17:31)		
0593	Jynx torquilla	蚁䴕	Eurasian Wryneck	LC	-
0594	Picumnus innominatus	斑姬啄木鸟	Speckled Piculet	LC	-
0595	Sasia ochracea	白眉棕啄木鸟	White-browed Piculet	LC	-
0596	Yungipicus canicapillus	星头啄木鸟	Grey-capped Pygmy Woodpecker	LC	-
0597	Yungipicus kizuki	小星头啄木鸟	Japanese Pygmy Woodpecker	LC	-
0598	Picoides tridactylus	三趾啄木鸟	Eurasian Three-toed Woodpecker	LC	二级
0599	Dendrocoptes auriceps	褐额啄木鸟	Brown-fronted Woodpecker	LC	-
0600	Dryobates cathpharius	赤胸啄木鸟	Crimson-breasted Woodpecker	LC	-
0601	Dryobates minor	小斑啄木鸟	Lesser Spotted Woodpecker	LC	-
0602	Dendrocopos hyperythrus	棕腹啄木鸟	Rufous-bellied Woodpecker	LC	-
0603	Dendrocopos macei	茶胸斑啄木鸟	Fulvous-breasted Woodpecker	LC	-
0604	Dendrocopos atratus	纹胸啄木鸟	Stripe-breasted Woodpecker	LC	-
0605	Dendrocopos darjellensis	黄颈啄木鸟	Darjeeling Woodpecker	LC	-
0606	Dendrocopos leucopterus	白翅啄木鸟	White-winged Woodpecker	LC	二级
0607	Dendrocopos major	大斑啄木鸟	Great Spotted Woodpecker	LC	-
0608	Dendrocopos leucotos	白背啄木鸟	White-backed Woodpecker	LC	-
0609	Dryocopus javensis	白腹黑啄木鸟	White-bellied Woodpecker	LC	二级
0610	Dryocopus martius	黑啄木鸟	Black Woodpecker	LC	二级
0611	Chrysophlegma flavinucha	大黄冠啄木鸟	Greater Yellownape	LC	二级
0612	Picus chlorolophus	黄冠啄木鸟	Lesser Yellownape	LC	二级
0613	Picus vittatus	花腹绿啄木鸟	Laced Woodpecker	LC	-
0614	Picus xanthopygaeus	鳞喉绿啄木鸟	Streak-throated Woodpecker	LC	-
0615	Picus squamatus	鳞腹绿啄木鸟	Scaly-bellied Woodpecker	LC	-
0616	Picus rabieri	红颈绿啄木鸟	Red-collared Woodpecker	NT	二级
0617	Picus canus	灰头绿啄木鸟	Grey-headed Woodpecker	LC	-
0618	Dinopium javanense	金背三趾啄木鸟	Common Flameback	LC	-
0619	Chrysocolaptes guttacristatus	大金背啄木鸟	Greater Flameback	LC	-
0620	Gecinulus grantia	竹啄木鸟	Pale-headed Woodpecker	LC	-
0621	Blythipicus pyrrhotis	黄嘴栗啄木鸟	Bay Woodpecker	LC	-
0622	Micropternus brachyurus	栗啄木鸟	Rufous Woodpecker	LC	-
0623	Mulleripicus pulverulentus	大灰啄木鸟	Great Slaty Woodpecker	VU	二级
55	FALCONIFORMES	隼科	Falconidae (2:12)		
0624	Microhierax caerulescens	红腿小隼	Collared Falconet	LC	二级
0625	Microhierax melanoleucos	白腿小隼	Pied Falconet	LC	二级
0626	Falco naumanni	黄爪隼	Lesser Kestrel	LC	二级
0627	Falco tinnunculus	红隼	Common Kestrel	LC	二级
0628	Falco vespertinus	西红脚隼	Red-footed Falcon	VU	二级
0629	Falco amurensis	红脚隼	Amur Falcon	LC	二级
0630	Falco columbarius	灰背隼	Merlin	LC	二级
0631	Falco subbuteo	燕隼	Eurasian Hobby	LC	二级
0632	Falco severus	猛隼	Oriental Hobby	LC	二级
0633	Falco cherrug	猎隼	Saker Falcon	EN	一级
0634	Falco rusticolus	矛隼	Gyrfalcon	LC	一级
0635	Falco peregrinus	游隼	Peregrine Falcon	LC	二级
56	PSITTACIFORMES	鹦鹉科	Psittacidae (3:9)		
0636	Psittinus cyanurus	蓝腰鹦鹉	Blue-rumped Parrot	NT	二级
0637	Psittacula finschii	灰头鹦鹉	Grey-headed Parakeet	NT	二级
0638	Psittacula himalayana	青头鹦鹉	Slaty-headed Parakeet	LC	二级
0639	Psittacula roseata	花头鹦鹉	Blossom-headed Parakeet	NT	二级
0640	Psittacula alexandri	绯胸鹦鹉	Red-breasted Parakeet	NT	二级
0641	Psittacula derbiana	大紫胸鹦鹉	Derbyan Parakeet	NT	二级
0642	Psittacula eupatria	亚历山大鹦鹉	Alexandrine Parakeet	NT	二级
0643	Psittacula krameri	红领绿鹦鹉	Rose-ringed Parakeet	LC	二级
0644	Loriculus vernalis	短尾鹦鹉	Vernal Hanging Parrot	LC	二级
57	PASSERIFORMES	阔嘴鸟科	Eurylaimidae (2:2)		
0645	Psarisomus dalhousiae	长尾阔嘴鸟	Long-tailed Broadbill	LC	二级
0646	Serilophus lunatus	银胸丝冠鸟	Silver-breasted Broadbill	LC	二级
58	PASSERIFORMES	八色鸫科	Pittidae (2:8)		
0647	Hydrornis phayrei	双辫八色鸫	Eared Pitta	LC	二级
0648	Hydrornis nipalensis	蓝枕八色鸫	Blue-naped Pitta	LC	二级
0649	Hydrornis soror	蓝背八色鸫	Blue-rumped Pitta	LC	二级
0650	Hydrornis oatesi	栗头八色鸫	Rusty-naped Pitta	LC	二级
0651	Hydrornis cyaneus	蓝八色鸫	Blue Pitta	LC	二级
0652	Pitta sordida	绿胸八色鸫	Hooded Pitta	LC	二级
0653	Pitta nympha	仙八色鸫	Fairy Pitta	VU	二级
0654	Pitta moluccensis	蓝翅八色鸫	Blue-winged Pitta	LC	二级
59	PASSERIFORMES	钩嘴鵙科	Vangidae (2:2)		
0655	Hemipus picatus	褐背鹟鵙	Bar-winged Flycatcher-shrike	LC	-
0656	Tephrodornis virgatus	钩嘴林鵙	Large Woodshrike	LC	-
60	PASSERIFORMES	燕鵙科	Artamidae (1:1)		
0657	Artamus fuscus	灰燕鵙	Ashy Woodswallow	LC	-
61	PASSERIFORMES	雀鹎科	Aegithinidae (1:2)		
0658	Aegithina tiphia	黑翅雀鹎	Common Iora	LC	-
0659	Aegithina lafresnayei	大绿雀鹎	Great Iora	LC	-
62	PASSERIFORMES	鹃鵙科	Campephagidae (3:11)		
0660	Pericrocotus solaris	灰喉山椒鸟	Grey-chinned Minivet	LC	-
0661	Pericrocotus brevirostris	短嘴山椒鸟	Short-billed Minivet	LC	-
0662	Pericrocotus ethologus	长尾山椒鸟	Long-tailed Minivet	LC	-
0663	Pericrocotus speciosus	赤红山椒鸟	Scarlet Minivet	LC	-
0664	Pericrocotus divaricatus	灰山椒鸟	Ashy Minivet	LC	-
0665	Pericrocotus tegimae	琉球山椒鸟	Ryukyu Minivet	LC	-
0666	Pericrocotus cantonensis	小灰山椒鸟	Swinhoe's Minivet	LC	-
0667	Pericrocotus roseus	粉红山椒鸟	Rosy Minivet	LC	-
0668	Coracina macei	大鹃鵙	Large Cuckooshrike	LC	-
0669	Lalage nigra	黑鸣鹃鵙	Pied Triller	LC	-
0670	Lalage melaschistos	暗灰鹃鵙	Black-winged Cuckooshrike	LC	-
63	PASSERIFORMES	伯劳科	Laniidae (1:15)		
0671	Lanius tigrinus	虎纹伯劳	Tiger Shrike	LC	-
0672	Lanius bucephalus	牛头伯劳	Bull-headed Shrike	LC	-
0673	Lanius cristatus	红尾伯劳	Brown Shrike	LC	-
0674	Lanius collurio	红背伯劳	Red-backed Shrike	LC	-
0675	Lanius isabellinus	荒漠伯劳	Isabelline Shrike	LC	-
0676	Lanius phoenicuroides	棕尾伯劳	Rufous-tailed Shrike	LC	-
0677	Lanius collurioides	栗背伯劳	Burmese Shrike	LC	-
0678	Lanius vittatus	褐背伯劳	Bay-backed Shrike	LC	-
0679	Lanius schach	棕背伯劳	Long-tailed Shrike	LC	-
0680	Lanius tephronotus	灰背伯劳	Grey-backed Shrike	LC	-
0681	Lanius minor	黑额伯劳	Lesser Grey Shrike	LC	-
0682	Lanius borealis	灰伯劳	Northern Shrike	LC	-
0683	Lanius excubitor	西方灰伯劳	Great Grey Shrike	LC	-
0684	Lanius giganteu	青藏楔尾伯劳	Giant Grey Shrike	LC	-
0685	Lanius sphenocercus	楔尾伯劳	Chinese Grey Shrike	LC	-
64	PASSERIFORMES	莺雀科	Vireonidae (2:6)		
0686	Pteruthius xanthochlorus	淡绿鵙鹛	Green Shrike Babbler	LC	-
0687	Pteruthius melanotis	栗喉鵙鹛	Black-eared Shrike Babbler	LC	-
0688	Pteruthius rufiventer	棕腹鵙鹛	Black-headed Shrike Babbler	LC	-
0689	Pteruthius aeralatus	红翅鵙鹛	Blyth's Shrike Babbler	LC	-
0690	Pteruthius intermedius	栗额鵙鹛	Clicking Shrike Babbler	NR	-
0691	Erpornis zantholeuca	白腹凤鹛	White-bellied Erpornis	LC	-
65	PASSERIFORMES	黄鹂科	Oriolidae (1:7)		
0692	Oriolus traillii	朱鹂	Maroon Oriole	LC	-
0693	Oriolus mellianus	鹊色鹂	Silver Oriole	EN 	二级
0694	Oriolus xanthornus	黑头黄鹂	Black-hooded Oriole	LC	-
0695	Oriolus kundoo	印度金黄鹂	Indian Golden Oriole	LC	-
