4306	黄嘴白鹭	Egretta eulophotes	Chinese Egret	鹈形目	鹭科
4307	卷羽鹈鹕	Pelecanus crispus	Dalmatian Pelican	鹈形目	鹈鹕科
4308	斑嘴鹈鹕	Pelecanus philippensis	Spot-billed Pelican	鹈形目	鹈鹕科
4309	白鹈鹕	Pelecanus onocrotalus	Great White Pelican	鹈形目	鹈鹕科
4310	白斑军舰鸟	Fregata ariel	Lesser Frigatebrid	鲣鸟目	军舰鸟科
4311	黑腹军舰鸟	Fregata minor	Great Frigatebird	鲣鸟目	军舰鸟科
4312	白腹军舰鸟	Fregata andrewsi	Christmas Frigatebrid	鲣鸟目	军舰鸟科
4313	红脚鲣鸟	Sula sula	Red-footed Booby	鲣鸟目	鲣鸟科
4314	褐鲣鸟	Sula leucogaster	Brown Booby	鲣鸟目	鲣鸟科
4315	蓝脸鲣鸟	Sula dactylatra	Masked Booby	鲣鸟目	鲣鸟科
4316	黑腹蛇鹈	Anhinga melanogaster	Oriental Darter	鲣鸟目	蛇鹈科
4317	侏鸬鹚	Microcarbo pygmaeus	Pygmy Cormorant	鲣鸟目	鸬鹚科
4318	黑颈鸬鹚	Microcarbo niger	Little Cormorant	鲣鸟目	鸬鹚科
4319	海鸬鹚	Phalacrocorax pelagicus	Pelagic Cormorant	鲣鸟目	鸬鹚科
4320	红脸鸬鹚	Phalacrocorax urile	Red-faced Cormorant	鲣鸟目	鸬鹚科
4321	普通鸬鹚	Phalacrocorax carbo	Great Cormorant	鲣鸟目	鸬鹚科
4322	绿背鸬鹚	Phalacrocorax capillatus	Japanese Cormorant	鲣鸟目	鸬鹚科
4323	林三趾鹑	Turnix sylvaticus	Common Buttonquail	鸻形目	三趾鹑科
4324	黄脚三趾鹑	Turnix tanki	Yellow-legged Buttonquail	鸻形目	三趾鹑科
